id,target
136911,17.083
136912,10.181
136913,15.948
136914,17.256
136915,12.108
136916,22.484
136917,23.05
136918,18.369
136919,24.095
136920,22.205
136921,21.809
136922,25.482
136923,27.456
136924,24.048
136925,30.366
136926,25.912
136927,29.775
136928,29.355
136929,31.124
136930,23.743
136931,34.585
136932,30.259
136933,36.998
136934,35.902
136935,36.61
136936,25.489
136937,42.073
136938,35.609
136939,47.938
136940,46.311
136941,42.144
136942,29.094
136943,48.294
136944,47.173
136945,61.602
136946,51.259
136947,47.775
136948,35.261
136949,49.711
136950,53.323
136951,108.105
136952,91.756
136953,77.506
136954,61.201
136955,77.973
136956,93.337
136957,158.19
136958,128.593
136959,93.713
136960,102.211
136961,127.266
136962,141.19
136963,64.468
136964,40.772
136965,40.879
136966,30.486
136967,34.578
136968,42.913
136969,68.788
136970,27.63
136971,33.372
136972,21.791
136973,20.147
136974,26.981
136975,55.275
136976,22.157
136977,28.922
136978,20.174
136979,17.817
136980,22.343
136981,52.737
136982,22.984
136983,26.692
136984,19.94
136985,17.072
136986,29.071
136987,49.803
136988,22.39
136989,24.049
136990,15.974
136991,15.83
136992,20.78
136993,52.445
136994,17.053
136995,21.983
136996,17.661
136997,15.833
136998,16.721
136999,53.043
137000,16.603
137001,22.221
137002,17.925
137003,15.723
137004,14.768
137005,57.22
137006,16.399
137007,22.195
137008,19.028
137009,16.454
137010,17.016
137011,67.934
137012,16.317
137013,22.101
137014,20.291
137015,16.284
137016,23.367
137017,57.496
137018,25.941
137019,23.003
137020,21.414
137021,16.896
137022,25.356
137023,55.054
137024,32.418
137025,31.347
137026,28.963
137027,23.958
137028,32.696
137029,45.354
137030,26.245
137031,26.471
137032,24.109
137033,21.003
137034,24.755
137035,26.541
137036,21.088
137037,19.106
137038,19.293
137039,18.103
137040,22.736
137041,19.491
137042,16.821
137043,16.351
137044,15.812
137045,15.285
137046,18.077
137047,20.964
137048,12.22
137049,19.451
137050,15.199
137051,15.241
137052,12.121
137053,16.396
137054,14.143
137055,24.04
137056,18.559
137057,22.884
137058,13.913
137059,15.652
137060,14.368
137061,28.809
137062,25.202
137063,29.455
137064,15.781
137065,20.208
137066,18.224
137067,34.321
137068,31.815
137069,38.779
137070,19.507
137071,24.202
137072,18.894
137073,38.467
137074,32.825
137075,45.394
137076,20.939
137077,33.416
137078,23.091
137079,45.629
137080,39.02
137081,52.571
137082,23.496
137083,38.322
137084,23.746
137085,40.819
137086,35.284
137087,55.149
137088,24.011
137089,46.491
137090,28.416
137091,48.976
137092,20.66
137093,58.051
137094,29.986
137095,79.385
137096,48.017
137097,70.327
137098,47.524
137099,68.113
137100,48.661
137101,124.429
137102,74.73
137103,63.954
137104,69.638
137105,76.027
137106,76.166
137107,89.354
137108,51.813
137109,44.093
137110,47.743
137111,47.846
137112,51.96
137113,78.402
137114,38.307
137115,35.964
137116,28.209
137117,35.744
137118,36.399
137119,76.094
137120,32.204
137121,35.653
137122,27.142
137123,25.277
137124,33.437
137125,76.843
137126,31.486
137127,36.879
137128,25.675
137129,24.167
137130,30.144
137131,83.767
137132,26.084
137133,32.772
137134,24.695
137135,24.872
137136,25.674
137137,70.884
137138,28.281
137139,29.022
137140,26.883
137141,21.65
137142,28.372
137143,64.786
137144,26.89
137145,28.857
137146,25.387
137147,23.277
137148,27.285
137149,68.631
137150,25.883
137151,27.573
137152,23.469
137153,21.306
137154,26.468
137155,77.387
137156,24.701
137157,26.44
137158,23.462
137159,23.512
137160,25.777
137161,77.373
137162,25.157
137163,27.649
137164,25.679
137165,26.494
137166,27.613
137167,81.728
137168,29.508
137169,33.655
137170,31.621
137171,31.525
137172,31.723
137173,66.346
137174,27.088
137175,31.764
137176,29.779
137177,30.569
137178,28.719
137179,33.989
137180,19.661
137181,24.069
137182,23.536
137183,24.868
137184,20.305
137185,19.677
137186,16.468
137187,19.164
137188,19.459
137189,21.32
137190,17.987
137191,17.273
137192,17.409
137193,19.012
137194,19.469
137195,14.604
137196,18.018
137197,16.2
137198,18.435
137199,19.244
137200,21.343
137201,22.369
137202,18.961
137203,19.224
137204,21.822
137205,21.369
137206,22.673
137207,28.531
137208,21.61
137209,21.754
137210,25.24
137211,21.276
137212,26.331
137213,31.196
137214,24.434
137215,25.107
137216,29.187
137217,26.09
137218,24.296
137219,33.202
137220,29.315
137221,27.758
137222,32.49
137223,28.712
137224,22.478
137225,39.268
137226,32.832
137227,33.812
137228,37.882
137229,30.996
137230,21.865
137231,38.419
137232,38.195
137233,51.031
137234,52.282
137235,42.461
137236,14.244
137237,49.544
137238,51.994
137239,117.39
137240,108.414
137241,84.439
137242,60.417
137243,84.745
137244,108.738
137245,166.912
137246,141.799
137247,110.854
137248,92.182
137249,107.486
137250,142.092
137251,117.994
137252,86.969
137253,70.678
137254,58.847
137255,66.036
137256,88.689
137257,89.363
137258,52.825
137259,47.624
137260,40.982
137261,39.33
137262,50.36
137263,67.074
137264,33.458
137265,35.366
137266,30.159
137267,28.139
137268,35.594
137269,64.882
137270,28.04
137271,31.642
137272,27.087
137273,27.139
137274,27.754
137275,69.07
137276,26.882
137277,30.225
137278,25.4
137279,26.282
137280,26.397
137281,66.958
137282,27.979
137283,27.924
137284,23.936
137285,23.485
137286,28.689
137287,66.439
137288,26.615
137289,26.162
137290,22.771
137291,22.231
137292,27.18
137293,66.859
137294,25.488
137295,24.921
137296,21.831
137297,21.931
137298,26.089
137299,68.918
137300,25.725
137301,25.089
137302,21.518
137303,21.376
137304,27.022
137305,67.613
137306,27.744
137307,26.946
137308,22.705
137309,22.871
137310,28.579
137311,63.563
137312,33.614
137313,31.246
137314,27.6
137315,27.821
137316,34.193
137317,53.887
137318,32.828
137319,28.794
137320,26.865
137321,27.327
137322,33.128
137323,17.424
137324,17.923
137325,15.791
137326,16.342
137327,17.098
137328,18.155
137329,8.54
137330,13.902
137331,13.041
137332,13.901
137333,15.172
137334,14.151
137335,7.452
137336,13.775
137337,13.502
137338,14.741
137339,17.017
137340,13.578
137341,6.217
137342,14.67
137343,15.401
137344,18.349
137345,21.443
137346,15.039
137347,12.691
137348,18.524
137349,20.517
137350,23.424
137351,27.827
137352,18.667
137353,18.992
137354,24.765
137355,25.972
137356,29.407
137357,34.475
137358,25.115
137359,23.369
137360,28.571
137361,27.0
137362,26.732
137363,37.865
137364,28.836
137365,26.322
137366,31.27
137367,27.748
137368,25.643
137369,42.22
137370,31.556
137371,32.291
137372,36.826
137373,29.498
137374,25.956
137375,44.338
137376,37.252
137377,47.103
137378,48.662
137379,43.084
137380,33.321
137381,49.586
137382,49.815
137383,95.185
137384,93.712
137385,82.744
137386,66.741
137387,79.062
137388,91.989
137389,127.826
137390,104.041
137391,94.254
137392,71.696
137393,84.98
137394,104.313
137395,82.177
137396,46.55
137397,53.939
137398,34.618
137399,41.761
137400,48.297
137401,69.183
137402,25.47
137403,37.373
137404,21.149
137405,17.687
137406,25.463
137407,45.867
137408,16.821
137409,25.791
137410,15.904
137411,13.432
137412,17.306
137413,45.905
137414,15.055
137415,22.213
137416,16.586
137417,13.008
137418,13.423
137419,45.857
137420,10.369
137421,19.47
137422,17.719
137423,10.797
137424,9.844
137425,45.703
137426,9.926
137427,17.941
137428,16.392
137429,12.515
137430,10.285
137431,46.727
137432,10.335
137433,17.432
137434,16.492
137435,12.617
137436,12.023
137437,47.571
137438,12.695
137439,17.269
137440,15.525
137441,11.954
137442,12.045
137443,53.179
137444,13.339
137445,17.822
137446,16.354
137447,12.104
137448,14.088
137449,51.967
137450,15.941
137451,18.62
137452,16.945
137453,13.818
137454,15.491
137455,49.218
137456,20.139
137457,22.943
137458,21.685
137459,17.962
137460,19.917
137461,39.344
137462,20.201
137463,21.77
137464,20.74
137465,17.448
137466,20.704
137467,16.235
137468,14.23
137469,14.272
137470,14.461
137471,12.274
137472,14.145
137473,7.847
137474,11.416
137475,11.58
137476,12.358
137477,11.132
137478,11.084
137479,8.185
137480,12.067
137481,13.25
137482,14.391
137483,13.957
137484,11.527
137485,10.163
137486,14.61
137487,15.172
137488,17.956
137489,18.289
137490,14.742
137491,14.486
137492,18.015
137493,18.919
137494,22.785
137495,23.69
137496,17.969
137497,18.424
137498,21.87
137499,22.57
137500,25.83
137501,30.151
137502,22.118
137503,23.57
137504,26.108
137505,24.565
137506,27.21
137507,35.93
137508,26.417
137509,25.27
137510,29.334
137511,26.198
137512,26.386
137513,39.074
137514,29.713
137515,31.44
137516,30.856
137517,27.561
137518,23.646
137519,41.808
137520,33.717
137521,46.702
137522,41.694
137523,36.534
137524,29.787
137525,45.845
137526,42.292
137527,87.89
137528,74.417
137529,65.114
137530,54.234
137531,60.424
137532,79.66
137533,108.325
137534,85.163
137535,66.035
137536,36.086
137537,64.094
137538,83.634
137539,75.706
137540,42.397
137541,40.132
137542,18.965
137543,21.245
137544,44.177
137545,56.075
137546,26.71
137547,33.444
137548,17.757
137549,15.079
137550,27.36
137551,48.284
137552,20.686
137553,27.952
137554,15.825
137555,12.77
137556,21.782
137557,52.357
137558,19.598
137559,23.784
137560,18.935
137561,13.825
137562,21.132
137563,54.298
137564,16.225
137565,20.531
137566,17.473
137567,14.215
137568,15.953
137569,54.065
137570,16.989
137571,21.185
137572,18.222
137573,14.731
137574,17.085
137575,57.239
137576,18.715
137577,21.171
137578,19.525
137579,16.545
137580,17.02
137581,58.486
137582,19.64
137583,21.044
137584,19.662
137585,16.134
137586,16.573
137587,67.732
137588,20.304
137589,21.691
137590,20.005
137591,17.301
137592,18.416
137593,64.5
137594,21.884
137595,22.944
137596,20.838
137597,18.489
137598,21.442
137599,60.077
137600,26.333
137601,27.003
137602,24.908
137603,22.731
137604,25.51
137605,50.548
137606,25.563
137607,26.525
137608,24.745
137609,22.686
137610,25.624
137611,20.755
137612,15.196
137613,15.678
137614,15.323
137615,13.892
137616,14.943
137617,10.817
137618,12.098
137619,12.004
137620,12.221
137621,11.318
137622,12.234
137623,10.948
137624,12.764
137625,12.631
137626,13.188
137627,13.14
137628,12.947
137629,10.014
137630,14.178
137631,14.152
137632,16.239
137633,16.709
137634,14.661
137635,13.697
137636,16.899
137637,17.21
137638,20.116
137639,21.048
137640,17.146
137641,16.439
137642,19.8
137643,19.784
137644,22.119
137645,26.786
137646,19.648
137647,21.012
137648,23.671
137649,22.781
137650,19.96
137651,31.255
137652,22.973
137653,25.334
137654,26.639
137655,25.321
137656,23.072
137657,33.964
137658,28.458
137659,32.501
137660,34.864
137661,28.108
137662,23.492
137663,38.591
137664,34.557
137665,45.895
137666,44.75
137667,37.946
137668,32.311
137669,45.702
137670,42.846
137671,86.598
137672,72.508
137673,64.612
137674,46.076
137675,66.305
137676,78.425
137677,109.139
137678,84.789
137679,72.467
137680,42.836
137681,62.793
137682,82.414
137683,77.717
137684,45.173
137685,43.803
137686,24.789
137687,32.845
137688,48.661
137689,65.675
137690,30.588
137691,35.404
137692,20.829
137693,22.068
137694,31.393
137695,53.174
137696,24.944
137697,30.126
137698,20.499
137699,18.126
137700,25.842
137701,57.407
137702,21.276
137703,25.426
137704,21.008
137705,15.706
137706,23.073
137707,64.257
137708,19.293
137709,25.163
137710,21.252
137711,20.416
137712,19.921
137713,63.117
137714,18.332
137715,24.244
137716,21.13
137717,20.673
137718,18.788
137719,69.469
137720,18.659
137721,24.349
137722,21.242
137723,21.329
137724,19.211
137725,66.233
137726,21.112
137727,24.783
137728,22.435
137729,22.411
137730,19.987
137731,73.809
137732,24.109
137733,26.732
137734,24.203
137735,24.521
137736,23.626
137737,75.495
137738,27.96
137739,29.417
137740,27.399
137741,27.289
137742,27.407
137743,73.669
137744,32.807
137745,33.332
137746,31.082
137747,30.736
137748,31.914
137749,63.28
137750,32.084
137751,31.782
137752,30.321
137753,29.798
137754,32.509
137755,30.0
137756,23.032
137757,22.467
137758,21.999
137759,22.48
137760,23.072
137761,19.439
137762,18.91
137763,18.139
137764,18.144
137765,19.187
137766,19.295
137767,18.405
137768,18.412
137769,17.987
137770,18.121
137771,20.598
137772,18.647
137773,16.555
137774,18.506
137775,17.977
137776,19.739
137777,22.36
137778,18.633
137779,20.043
137780,22.129
137781,22.341
137782,25.134
137783,28.222
137784,22.126
137785,24.979
137786,26.778
137787,27.547
137788,29.146
137789,35.638
137790,27.093
137791,30.312
137792,30.935
137793,30.235
137794,29.262
137795,40.527
137796,30.836
137797,35.535
137798,36.147
137799,34.949
137800,30.736
137801,47.362
137802,36.837
137803,46.731
137804,45.71
137805,43.264
137806,35.092
137807,55.631
137808,48.428
137809,63.738
137810,64.376
137811,59.104
137812,49.726
137813,64.278
137814,63.485
137815,123.759
137816,108.6
137817,98.119
137818,86.529
137819,100.557
137820,106.703
137821,114.67
137822,89.825
137823,80.141
137824,62.077
137825,73.783
137826,88.265
137827,86.123
137828,50.909
137829,61.044
137830,41.007
137831,46.844
137832,53.224
137833,75.588
137834,33.049
137835,40.632
137836,24.624
137837,28.319
137838,35.99
137839,66.296
137840,27.751
137841,35.781
137842,23.61
137843,24.095
137844,31.546
137845,69.634
137846,25.379
137847,31.978
137848,25.019
137849,24.851
137850,27.732
137851,70.0
137852,24.823
137853,30.132
137854,23.784
137855,24.037
137856,24.366
137857,69.118
137858,24.819
137859,28.339
137860,23.094
137861,24.723
137862,23.917
137863,74.888
137864,24.252
137865,26.891
137866,23.2
137867,24.612
137868,23.484
137869,82.42
137870,24.57
137871,26.859
137872,23.14
137873,23.336
137874,23.594
137875,87.709
137876,24.571
137877,26.383
137878,22.622
137879,23.282
137880,24.178
137881,85.48
137882,27.785
137883,27.473
137884,24.474
137885,24.979
137886,26.735
137887,80.485
137888,33.483
137889,32.366
137890,29.112
137891,29.331
137892,33.058
137893,71.211
137894,31.736
137895,29.716
137896,27.636
137897,28.376
137898,32.309
137899,35.544
137900,23.102
137901,22.167
137902,21.403
137903,22.873
137904,23.496
137905,19.394
137906,17.897
137907,16.721
137908,17.022
137909,18.698
137910,18.282
137911,15.525
137912,16.378
137913,15.861
137914,15.709
137915,18.608
137916,16.646
137917,13.85
137918,17.135
137919,16.769
137920,18.218
137921,21.589
137922,17.526
137923,17.834
137924,21.234
137925,22.132
137926,24.537
137927,28.357
137928,21.369
137929,22.125
137930,25.822
137931,27.145
137932,28.644
137933,34.744
137934,25.828
137935,26.994
137936,29.563
137937,29.733
137938,28.55
137939,39.384
137940,29.359
137941,30.811
137942,32.404
137943,32.122
137944,26.612
137945,42.076
137946,33.352
137947,38.278
137948,39.43
137949,35.901
137950,28.038
137951,46.097
137952,40.298
137953,57.781
137954,55.062
137955,51.817
137956,41.75
137957,59.113
137958,55.385
137959,120.988
137960,105.217
137961,99.451
137962,82.732
137963,97.527
137964,104.792
137965,139.221
137966,103.984
137967,99.787
137968,81.552
137969,92.697
137970,104.346
137971,97.772
137972,46.143
137973,46.566
137974,37.604
137975,49.272
137976,51.871
137977,66.671
137978,26.733
137979,36.537
137980,21.957
137981,33.369
137982,30.693
137983,51.855
137984,21.44
137985,28.413
137986,20.002
137987,18.923
137988,23.577
137989,53.337
137990,17.618
137991,23.62
137992,20.769
137993,18.135
137994,18.456
137995,63.96
137996,19.393
137997,23.312
137998,22.364
137999,21.372
138000,20.093
138001,63.317
138002,18.447
138003,23.097
138004,20.805
138005,19.79
138006,19.736
138007,60.599
138008,17.559
138009,22.824
138010,20.282
138011,20.051
138012,17.599
138013,58.942
138014,18.399
138015,22.923
138016,19.924
138017,19.224
138018,18.556
138019,64.762
138020,20.712
138021,23.917
138022,20.781
138023,19.937
138024,19.628
138025,67.078
138026,22.71
138027,26.105
138028,22.831
138029,21.837
138030,23.137
138031,65.352
138032,29.295
138033,31.19
138034,27.203
138035,26.718
138036,29.478
138037,56.716
138038,29.598
138039,30.395
138040,27.162
138041,27.424
138042,29.717
138043,22.501
138044,17.952
138045,17.54
138046,16.782
138047,17.661
138048,18.172
138049,10.64
138050,13.14
138051,12.333
138052,12.695
138053,14.434
138054,13.37
138055,11.587
138056,14.446
138057,14.308
138058,14.949
138059,17.501
138060,14.68
138061,12.206
138062,16.77
138063,17.109
138064,18.783
138065,22.01
138066,16.658
138067,17.869
138068,21.252
138069,22.588
138070,24.508
138071,29.44
138072,21.427
138073,24.429
138074,27.228
138075,28.244
138076,29.524
138077,37.01
138078,27.674
138079,28.865
138080,31.074
138081,30.078
138082,29.722
138083,40.863
138084,31.668
138085,32.942
138086,34.879
138087,32.735
138088,28.98
138089,46.446
138090,35.894
138091,40.633
138092,43.954
138093,38.187
138094,31.908
138095,51.338
138096,43.788
138097,59.197
138098,59.814
138099,50.977
138100,41.164
138101,58.031
138102,58.619
138103,123.686
138104,102.818
138105,93.131
138106,79.168
138107,91.075
138108,102.104
138109,129.605
138110,91.264
138111,85.723
138112,68.137
138113,79.794
138114,92.812
138115,90.635
138116,39.987
138117,52.747
138118,36.735
138119,42.331
138120,38.996
138121,56.626
138122,23.724
138123,36.141
138124,19.583
138125,28.589
138126,25.112
138127,46.847
138128,18.165
138129,27.667
138130,19.208
138131,16.278
138132,18.211
138133,48.359
138134,14.786
138135,21.492
138136,18.41
138137,15.379
138138,15.051
138139,52.281
138140,13.4
138141,20.002
138142,14.607
138143,13.94
138144,12.624
138145,48.718
138146,14.305
138147,19.626
138148,17.038
138149,14.718
138150,12.616
138151,50.753
138152,15.066
138153,18.881
138154,17.783
138155,15.138
138156,14.801
138157,52.53
138158,15.33
138159,18.514
138160,18.37
138161,15.337
138162,14.723
138163,60.289
138164,19.174
138165,20.593
138166,19.628
138167,18.854
138168,17.535
138169,60.673
138170,22.542
138171,24.353
138172,22.56
138173,21.976
138174,21.216
138175,61.296
138176,29.331
138177,29.56
138178,27.573
138179,26.797
138180,27.285
138181,56.227
138182,26.809
138183,29.645
138184,27.66
138185,28.063
138186,27.127
138187,24.127
138188,17.532
138189,18.343
138190,17.758
138191,18.477
138192,15.499
138193,12.386
138194,11.889
138195,13.804
138196,13.599
138197,15.173
138198,12.264
138199,12.868
138200,12.598
138201,14.637
138202,14.609
138203,17.019
138204,12.491
138205,13.891
138206,16.532
138207,17.972
138208,19.471
138209,22.587
138210,16.726
138211,19.812
138212,23.203
138213,24.568
138214,26.51
138215,30.495
138216,23.565
138217,24.72
138218,28.734
138219,29.739
138220,30.566
138221,37.717
138222,29.276
138223,27.897
138224,31.879
138225,30.727
138226,29.117
138227,41.131
138228,32.024
138229,28.455
138230,32.485
138231,30.918
138232,26.184
138233,43.816
138234,33.018
138235,32.152
138236,37.371
138237,34.266
138238,24.666
138239,46.998
138240,37.962
138241,46.676
138242,42.143
138243,41.149
138244,29.543
138245,50.686
138246,42.364
138247,77.514
138248,64.018
138249,67.056
138250,57.569
138251,71.816
138252,69.16
138253,89.632
138254,67.43
138255,55.449
138256,37.024
138257,70.097
138258,67.642
138259,63.575
138260,35.695
138261,38.839
138262,18.644
138263,25.996
138264,37.803
138265,54.802
138266,23.951
138267,33.962
138268,19.366
138269,18.995
138270,24.523
138271,50.998
138272,16.506
138273,28.855
138274,18.354
138275,17.039
138276,17.609
138277,49.139
138278,14.606
138279,24.506
138280,19.52
138281,17.034
138282,13.546
138283,56.029
138284,13.098
138285,20.139
138286,18.481
138287,15.581
138288,12.832
138289,52.435
138290,15.534
138291,20.717
138292,18.702
138293,15.304
138294,14.348
138295,58.755
138296,16.085
138297,20.464
138298,19.113
138299,18.717
138300,15.072
138301,64.305
138302,17.514
138303,21.205
138304,19.498
138305,19.068
138306,17.029
138307,74.039
138308,18.893
138309,22.911
138310,20.9
138311,20.726
138312,18.903
138313,74.027
138314,24.014
138315,24.939
138316,22.957
138317,22.704
138318,22.421
138319,77.184
138320,30.671
138321,30.818
138322,28.418
138323,28.368
138324,29.218
138325,69.738
138326,30.643
138327,30.244
138328,27.686
138329,28.444
138330,30.521
138331,29.928
138332,19.693
138333,19.021
138334,18.546
138335,19.234
138336,19.849
138337,15.146
138338,14.317
138339,13.819
138340,13.685
138341,15.291
138342,14.588
138343,14.158
138344,14.337
138345,14.636
138346,14.522
138347,16.811
138348,14.721
138349,14.684
138350,17.299
138351,17.461
138352,18.841
138353,21.842
138354,17.438
138355,19.238
138356,21.625
138357,22.218
138358,24.486
138359,28.116
138360,22.014
138361,25.139
138362,29.197
138363,28.964
138364,30.458
138365,37.042
138366,29.169
138367,29.881
138368,30.062
138369,28.982
138370,30.034
138371,41.303
138372,30.904
138373,27.923
138374,31.755
138375,30.075
138376,27.581
138377,44.346
138378,32.354
138379,34.709
138380,33.933
138381,26.481
138382,24.804
138383,44.485
138384,33.68
138385,39.938
138386,36.269
138387,32.286
138388,28.217
138389,46.318
138390,33.697
138391,74.025
138392,56.655
138393,51.533
138394,26.519
138395,42.087
138396,56.48
138397,99.72
138398,58.251
138399,41.812
138400,40.87
138401,56.716
138402,60.69
138403,67.507
138404,34.451
138405,37.102
138406,21.453
138407,23.234
138408,36.693
138409,59.43
138410,22.934
138411,36.25
138412,26.304
138413,23.842
138414,22.773
138415,49.025
138416,15.582
138417,29.194
138418,22.603
138419,21.29
138420,16.097
138421,49.011
138422,12.916
138423,24.894
138424,21.507
138425,20.264
138426,11.585
138427,44.71
138428,10.496
138429,20.209
138430,18.679
138431,16.514
138432,11.692
138433,47.404
138434,11.095
138435,19.648
138436,17.809
138437,14.352
138438,10.758
138439,49.003
138440,11.206
138441,18.566
138442,17.431
138443,14.505
138444,10.846
138445,51.841
138446,10.621
138447,17.767
138448,17.005
138449,13.651
138450,10.796
138451,57.969
138452,12.263
138453,17.601
138454,16.954
138455,13.523
138456,12.933
138457,56.665
138458,14.624
138459,18.368
138460,17.63
138461,14.177
138462,14.748
138463,53.037
138464,18.562
138465,21.075
138466,20.43
138467,16.985
138468,18.874
138469,42.611
138470,19.978
138471,19.983
138472,19.949
138473,17.039
138474,19.357
138475,16.112
138476,13.695
138477,13.422
138478,13.751
138479,12.118
138480,13.096
138481,5.218
138482,10.435
138483,10.873
138484,11.491
138485,10.813
138486,9.413
138487,3.287
138488,8.973
138489,11.404
138490,12.03
138491,12.329
138492,8.917
138493,-1.322
138494,9.099
138495,12.548
138496,14.72
138497,15.543
138498,9.447
138499,-1.655
138500,12.309
138501,15.817
138502,19.461
138503,20.698
138504,12.956
138505,-0.379
138506,14.939
138507,18.707
138508,20.084
138509,26.084
138510,15.014
138511,2.154
138512,13.88
138513,19.82
138514,18.536
138515,29.269
138516,15.969
138517,3.558
138518,13.325
138519,19.696
138520,16.478
138521,32.691
138522,15.395
138523,5.759
138524,14.756
138525,20.694
138526,15.176
138527,32.372
138528,15.655
138529,11.338
138530,16.983
138531,24.525
138532,14.832
138533,34.34
138534,17.999
138535,36.399
138536,35.271
138537,38.324
138538,15.154
138539,24.848
138540,31.387
138541,62.794
138542,48.589
138543,49.456
138544,22.407
138545,37.113
138546,47.603
138547,48.081
138548,30.565
138549,37.98
138550,17.871
138551,17.154
138552,30.091
138553,38.112
138554,16.565
138555,28.48
138556,17.498
138557,11.003
138558,18.071
138559,32.275
138560,10.548
138561,24.578
138562,16.709
138563,10.94
138564,12.391
138565,34.079
138566,8.233
138567,20.28
138568,17.922
138569,12.963
138570,8.319
138571,36.825
138572,5.077
138573,17.279
138574,12.289
138575,9.37
138576,4.997
138577,37.504
138578,4.275
138579,15.569
138580,15.712
138581,9.016
138582,4.568
138583,38.833
138584,3.984
138585,13.433
138586,14.833
138587,9.708
138588,4.221
138589,39.236
138590,4.799
138591,13.322
138592,14.221
138593,11.634
138594,3.754
138595,43.555
138596,5.667
138597,14.325
138598,15.12
138599,11.571
138600,4.772
138601,40.32
138602,7.545
138603,14.07
138604,15.367
138605,11.619
138606,7.275
138607,35.086
138608,10.708
138609,16.586
138610,18.159
138611,14.176
138612,10.522
138613,27.841
138614,10.081
138615,17.318
138616,18.247
138617,15.086
138618,10.104
138619,7.364
138620,4.105
138621,11.488
138622,13.088
138623,11.154
138624,3.524
138625,0.532
138626,-0.676
138627,11.318
138628,11.995
138629,11.547
138630,-1.316
138631,-2.513
138632,-3.799
138633,11.789
138634,12.207
138635,13.27
138636,-3.795
138637,-3.394
138638,-3.521
138639,14.517
138640,16.572
138641,17.844
138642,-3.187
138643,0.059
138644,-1.867
138645,18.383
138646,22.791
138647,23.732
138648,-1.181
138649,6.419
138650,2.262
138651,21.701
138652,24.352
138653,30.372
138654,1.811
138655,12.18
138656,5.679
138657,22.971
138658,23.602
138659,32.696
138660,5.45
138661,16.808
138662,8.59
138663,23.877
138664,21.807
138665,37.106
138666,10.839
138667,21.092
138668,13.567
138669,25.5
138670,20.874
138671,38.665
138672,13.838
138673,32.375
138674,14.875
138675,34.521
138676,30.308
138677,44.721
138678,15.035
138679,60.71
138680,37.824
138681,58.065
138682,48.294
138683,63.832
138684,38.172
138685,74.736
138686,50.357
138687,68.502
138688,52.534
138689,66.913
138690,51.154
138691,50.418
138692,30.096
138693,38.443
138694,18.355
138695,27.698
138696,30.699
138697,41.393
138698,18.293
138699,32.168
138700,16.365
138701,15.374
138702,19.237
138703,35.983
138704,11.704
138705,26.639
138706,15.065
138707,10.696
138708,12.347
138709,38.385
138710,8.611
138711,21.747
138712,17.562
138713,9.116
138714,9.064
138715,41.126
138716,10.08
138717,21.351
138718,13.309
138719,14.807
138720,9.658
138721,42.53
138722,10.596
138723,20.515
138724,16.058
138725,13.0
138726,9.589
138727,44.992
138728,11.358
138729,20.215
138730,18.036
138731,13.726
138732,10.495
138733,47.149
138734,13.355
138735,20.457
138736,17.836
138737,15.823
138738,12.087
138739,54.329
138740,18.082
138741,22.649
138742,19.839
138743,17.612
138744,15.943
138745,56.218
138746,23.508
138747,25.936
138748,22.56
138749,20.257
138750,22.038
138751,55.492
138752,30.034
138753,31.98
138754,28.419
138755,25.872
138756,30.513
138757,47.03
138758,30.594
138759,32.019
138760,28.885
138761,27.299
138762,30.469
138763,20.362
138764,21.571
138765,22.041
138766,20.568
138767,20.891
138768,21.427
138769,9.301
138770,16.79
138771,16.548
138772,14.859
138773,16.67
138774,16.785
138775,9.793
138776,14.324
138777,17.169
138778,15.475
138779,18.442
138780,14.192
138781,8.836
138782,15.605
138783,19.383
138784,19.147
138785,22.892
138786,16.015
138787,15.175
138788,21.387
138789,23.86
138790,26.127
138791,30.36
138792,20.355
138793,22.195
138794,30.476
138795,31.537
138796,33.466
138797,39.854
138798,30.591
138799,28.17
138800,34.525
138801,34.07
138802,33.951
138803,44.137
138804,34.513
138805,31.248
138806,38.92
138807,36.625
138808,34.278
138809,51.191
138810,38.95
138811,37.951
138812,43.431
138813,39.995
138814,35.105
138815,55.185
138816,45.541
138817,51.581
138818,56.201
138819,51.572
138820,33.776
138821,64.373
138822,51.854
138823,88.431
138824,90.313
138825,71.058
138826,64.436
138827,88.697
138828,73.815
138829,94.702
138830,84.438
138831,59.462
138832,67.039
138833,78.552
138834,82.8
138835,67.069
138836,50.977
138837,50.608
138838,23.845
138839,28.5
138840,53.862
138841,52.568
138842,32.416
138843,40.558
138844,18.579
138845,18.407
138846,34.52
138847,49.231
138848,23.981
138849,34.365
138850,22.81
138851,16.181
138852,26.981
138853,53.548
138854,21.544
138855,29.927
138856,22.451
138857,19.311
138858,20.105
138859,49.973
138860,17.589
138861,24.044
138862,18.524
138863,17.047
138864,18.753
138865,53.87
138866,19.508
138867,23.101
138868,20.005
138869,18.176
138870,17.875
138871,56.659
138872,22.359
138873,23.915
138874,20.623
138875,18.12
138876,18.1
138877,60.489
138878,21.355
138879,24.073
138880,20.01
138881,19.912
138882,19.247
138883,67.662
138884,17.468
138885,25.127
138886,19.952
138887,20.658
138888,21.772
138889,69.017
138890,21.394
138891,27.043
138892,22.028
138893,21.837
138894,23.157
138895,66.724
138896,24.786
138897,31.674
138898,27.383
138899,26.026
138900,25.482
138901,56.83
138902,21.09
138903,30.487
138904,26.973
138905,26.222
138906,23.211
138907,27.573
