id,target
136921,20.781
136922,24.634
136923,26.703
136924,23.397
136925,29.14
136926,25.096
136927,26.131
136928,25.997
136929,28.196
136930,22.288
136931,30.823
136932,26.969
136933,28.583
136934,28.244
136935,31.087
136936,22.883
136937,35.755
136938,27.892
136939,32.127
136940,31.902
136941,30.391
136942,23.068
136943,35.576
136944,32.591
136945,44.659
136946,36.202
136947,35.236
136948,27.304
136949,36.637
136950,38.111
136951,85.041
136952,74.099
136953,67.055
136954,53.789
136955,65.595
136956,75.111
136957,109.806
136958,85.703
136959,66.235
136960,72.11
136961,90.42
136962,95.268
136963,54.49
136964,33.317
136965,36.267
136966,28.261
136967,28.697
136968,35.729
136969,68.436
136970,27.48
136971,32.986
136972,21.932
136973,18.938
136974,26.782
136975,55.005
136976,22.369
136977,28.828
136978,20.743
136979,17.247
136980,22.656
136981,52.763
136982,23.964
136983,27.144
136984,20.931
136985,17.006
136986,30.898
136987,49.672
136988,23.604
136989,24.384
136990,16.899
136991,15.931
136992,21.699
136993,52.385
136994,17.544
136995,22.305
136996,18.967
136997,16.238
136998,17.109
136999,53.02
137000,17.046
137001,22.777
137002,19.138
137003,16.139
137004,14.95
137005,57.305
137006,16.785
137007,22.704
137008,19.729
137009,16.861
137010,17.5
137011,68.681
137012,16.626
137013,22.418
137014,20.838
137015,16.462
137016,24.489
137017,56.986
137018,27.056
137019,23.156
137020,21.889
137021,17.026
137022,26.518
137023,54.195
137024,33.144
137025,31.231
137026,28.98
137027,23.317
137028,33.379
137029,44.431
137030,26.378
137031,26.542
137032,24.745
137033,20.582
137034,24.766
137035,27.472
137036,22.284
137037,19.58
137038,20.54
137039,18.676
137040,24.035
137041,20.854
137042,17.669
137043,16.688
137044,17.128
137045,15.687
137046,19.221
137047,22.922
137048,12.492
137049,20.066
137050,16.423
137051,15.425
137052,12.254
137053,17.56
137054,14.266
137055,24.642
137056,19.289
137057,23.425
137058,13.975
137059,16.141
137060,13.921
137061,29.451
137062,25.621
137063,29.805
137064,15.453
137065,19.738
137066,16.594
137067,33.547
137068,31.02
137069,37.625
137070,18.113
137071,21.484
137072,15.098
137073,36.224
137074,31.763
137075,42.238
137076,17.205
137077,29.165
137078,17.043
137079,42.525
137080,38.305
137081,47.61
137082,17.354
137083,31.084
137084,14.816
137085,35.37
137086,33.896
137087,47.696
137088,15.087
137089,38.696
137090,20.097
137091,43.688
137092,17.84
137093,50.293
137094,21.88
137095,68.868
137096,37.272
137097,65.299
137098,44.611
137099,60.032
137100,37.856
137101,108.611
137102,57.454
137103,53.823
137104,63.177
137105,62.878
137106,58.91
137107,82.67
137108,45.119
137109,37.98
137110,45.019
137111,42.01
137112,45.243
137113,79.219
137114,38.546
137115,34.31
137116,27.518
137117,35.122
137118,36.442
137119,78.839
137120,33.392
137121,35.962
137122,27.933
137123,24.929
137124,34.789
137125,80.116
137126,32.985
137127,38.043
137128,26.594
137129,24.012
137130,31.561
137131,87.482
137132,27.358
137133,33.668
137134,26.05
137135,25.638
137136,26.819
137137,73.528
137138,29.647
137139,29.783
137140,27.644
137141,22.189
137142,29.77
137143,66.442
137144,28.451
137145,29.83
137146,26.295
137147,24.38
137148,28.909
137149,70.527
137150,27.36
137151,28.418
137152,24.177
137153,22.016
137154,27.992
137155,79.896
137156,25.866
137157,26.926
137158,23.848
137159,24.199
137160,26.992
137161,79.899
137162,26.169
137163,27.925
137164,26.034
137165,27.2
137166,28.806
137167,85.371
137168,30.072
137169,33.827
137170,31.579
137171,31.785
137172,32.445
137173,68.892
137174,27.36
137175,32.339
137176,30.454
137177,31.022
137178,29.229
137179,35.022
137180,20.277
137181,24.591
137182,24.725
137183,25.531
137184,21.02
137185,20.036
137186,16.822
137187,19.379
137188,20.541
137189,21.908
137190,18.434
137191,17.751
137192,17.851
137193,19.237
137194,20.565
137195,14.5
137196,18.496
137197,16.215
137198,18.49
137199,19.163
137200,21.898
137201,22.649
137202,19.07
137203,19.394
137204,21.975
137205,21.386
137206,22.973
137207,28.849
137208,21.708
137209,21.49
137210,24.972
137211,20.656
137212,26.559
137213,30.609
137214,24.026
137215,22.722
137216,27.272
137217,24.442
137218,24.08
137219,30.525
137220,27.446
137221,23.575
137222,28.832
137223,26.558
137224,22.807
137225,35.557
137226,29.164
137227,26.711
137228,31.16
137229,26.502
137230,22.107
137231,31.648
137232,31.548
137233,43.046
137234,45.471
137235,37.041
137236,11.358
137237,42.086
137238,45.078
137239,113.592
137240,106.318
137241,84.864
137242,62.923
137243,82.097
137244,106.541
137245,154.092
137246,131.255
137247,106.315
137248,90.771
137249,99.79
137250,131.483
137251,117.988
137252,88.172
137253,72.161
137254,62.527
137255,66.497
137256,89.944
137257,92.981
137258,57.025
137259,49.976
137260,44.232
137261,41.489
137262,53.923
137263,69.436
137264,35.689
137265,36.722
137266,32.247
137267,29.188
137268,38.028
137269,66.88
137270,29.959
137271,33.12
137272,28.974
137273,28.672
137274,29.642
137275,71.91
137276,28.639
137277,31.494
137278,26.928
137279,27.764
137280,28.099
137281,69.273
137282,29.683
137283,29.031
137284,25.489
137285,24.83
137286,30.42
137287,68.295
137288,28.116
137289,27.174
137290,24.291
137291,23.441
137292,28.691
137293,68.575
137294,26.783
137295,25.781
137296,23.137
137297,23.02
137298,27.457
137299,70.238
137300,26.899
137301,25.864
137302,22.727
137303,22.221
137304,28.422
137305,68.487
137306,28.756
137307,27.558
137308,23.642
137309,23.521
137310,29.749
137311,64.016
137312,33.971
137313,31.123
137314,27.691
137315,27.739
137316,34.632
137317,54.254
137318,33.078
137319,29.034
137320,27.225
137321,27.389
137322,33.375
137323,16.526
137324,17.999
137325,15.487
137326,16.903
137327,17.002
137328,18.25
137329,7.927
137330,13.855
137331,12.532
137332,14.405
137333,15.057
137334,14.131
137335,6.975
137336,13.484
137337,12.797
137338,15.135
137339,16.755
137340,13.296
137341,5.385
137342,14.217
137343,14.655
137344,18.431
137345,21.145
137346,14.61
137347,11.791
137348,17.693
137349,19.475
137350,22.825
137351,27.291
137352,17.876
137353,17.755
137354,23.632
137355,24.82
137356,29.157
137357,33.572
137358,24.075
137359,20.546
137360,26.146
137361,24.721
137362,26.508
137363,35.405
137364,26.487
137365,21.746
137366,27.067
137367,25.007
137368,25.83
137369,38.516
137370,27.39
137371,25.082
137372,29.795
137373,24.511
137374,25.991
137375,37.69
137376,30.34
137377,39.557
137378,41.782
137379,37.876
137380,31.906
137381,42.123
137382,43.161
137383,90.052
137384,90.762
137385,83.693
137386,70.801
137387,76.405
137388,88.896
137389,121.26
137390,98.316
137391,95.058
137392,75.423
137393,82.369
137394,98.44
137395,77.36
137396,42.758
137397,53.346
137398,35.58
137399,39.888
137400,44.902
137401,70.167
137402,25.934
137403,38.64
137404,22.155
137405,17.3
137406,25.92
137407,45.614
137408,17.059
137409,26.187
137410,16.678
137411,12.965
137412,17.623
137413,45.773
137414,15.524
137415,22.793
137416,17.805
137417,12.954
137418,13.632
137419,46.22
137420,11.391
137421,20.158
137422,18.553
137423,11.435
137424,10.67
137425,46.071
137426,10.977
137427,18.634
137428,17.289
137429,13.769
137430,11.332
137431,47.317
137432,11.463
137433,18.251
137434,17.183
137435,13.982
137436,13.3
137437,47.734
137438,14.045
137439,17.978
137440,16.287
137441,13.149
137442,13.26
137443,53.526
137444,14.645
137445,18.39
137446,16.793
137447,13.137
137448,15.494
137449,52.191
137450,17.439
137451,19.052
137452,17.479
137453,14.795
137454,16.864
137455,49.353
137456,20.89
137457,22.931
137458,21.782
137459,18.35
137460,20.624
137461,38.948
137462,20.877
137463,22.129
137464,21.083
137465,17.973
137466,21.538
137467,16.827
137468,15.49
137469,14.714
137470,15.3
137471,13.076
137472,15.498
137473,8.556
137474,12.562
137475,11.819
137476,13.246
137477,11.913
137478,12.209
137479,9.107
137480,13.156
137481,13.564
137482,15.217
137483,14.778
137484,12.524
137485,10.95
137486,15.645
137487,15.19
137488,18.273
137489,18.786
137490,15.772
137491,15.428
137492,19.209
137493,19.054
137494,22.885
137495,24.207
137496,19.157
137497,19.003
137498,22.628
137499,22.473
137500,26.009
137501,30.323
137502,22.92
137503,22.358
137504,25.178
137505,23.375
137506,27.676
137507,34.649
137508,25.559
137509,22.531
137510,26.784
137511,24.687
137512,27.496
137513,36.624
137514,27.104
137515,25.77
137516,24.711
137517,23.735
137518,24.217
137519,36.126
137520,27.866
137521,40.836
137522,36.519
137523,32.651
137524,29.57
137525,40.354
137526,37.345
137527,83.378
137528,72.233
137529,66.252
137530,58.422
137531,58.418
137532,77.698
137533,99.807
137534,78.525
137535,65.471
137536,36.675
137537,61.1
137538,77.111
137539,70.728
137540,38.811
137541,38.175
137542,17.94
137543,16.798
137544,41.102
137545,56.159
137546,28.227
137547,34.441
137548,18.068
137549,14.912
137550,28.99
137551,49.198
137552,22.516
137553,29.109
137554,16.5
137555,13.08
137556,23.678
137557,53.823
137558,21.703
137559,25.007
137560,20.521
137561,14.811
137562,23.415
137563,55.815
137564,18.01
137565,21.394
137566,19.036
137567,15.452
137568,17.698
137569,55.331
137570,18.73
137571,22.248
137572,19.728
137573,16.218
137574,18.804
137575,58.765
137576,20.705
137577,22.305
137578,20.544
137579,18.289
137580,18.767
137581,59.809
137582,21.547
137583,22.05
137584,20.323
137585,17.646
137586,18.133
137587,68.903
137588,21.759
137589,22.361
137590,20.298
137591,18.36
137592,19.939
137593,65.302
137594,23.359
137595,23.279
137596,21.196
137597,19.368
137598,23.1
137599,60.688
137600,27.303
137601,27.137
137602,24.797
137603,23.161
137604,26.553
137605,50.379
137606,26.423
137607,27.098
137608,25.102
137609,23.391
137610,26.69
137611,21.352
137612,16.344
137613,16.035
137614,16.105
137615,14.648
137616,16.222
137617,11.569
137618,13.144
137619,12.137
137620,12.974
137621,11.966
137622,13.316
137623,11.96
137624,13.96
137625,12.888
137626,13.924
137627,13.996
137628,14.197
137629,10.869
137630,15.393
137631,14.476
137632,16.719
137633,17.472
137634,15.958
137635,14.651
137636,18.1
137637,17.693
137638,20.384
137639,21.784
137640,18.479
137641,16.272
137642,20.072
137643,19.465
137644,21.825
137645,26.639
137646,19.915
137647,19.214
137648,22.45
137649,21.471
137650,19.863
137651,29.68
137652,21.616
137653,21.865
137654,23.424
137655,23.285
137656,23.439
137657,30.67
137658,25.344
137659,26.659
137660,29.14
137661,24.362
137662,24.071
137663,32.818
137664,28.791
137665,40.691
137666,40.287
137667,34.908
137668,32.83
137669,40.721
137670,38.379
137671,82.268
137672,69.718
137673,65.86
137674,49.729
137675,64.848
137676,76.399
137677,101.065
137678,78.515
137679,72.543
137680,44.531
137681,59.433
137682,75.654
137683,73.057
137684,41.989
137685,42.236
137686,24.468
137687,30.119
137688,46.013
137689,66.55
137690,32.475
137691,36.605
137692,21.375
137693,22.874
137694,33.385
137695,54.402
137696,27.123
137697,31.513
137698,21.64
137699,19.109
137700,28.161
137701,58.794
137702,23.448
137703,26.799
137704,22.65
137705,16.831
137706,25.427
137707,66.013
137708,19.989
137709,25.959
137710,23.158
137711,21.431
137712,20.65
137713,64.357
137714,18.822
137715,25.074
137716,22.859
137717,21.905
137718,19.343
137719,70.838
137720,19.16
137721,25.069
137722,22.571
137723,22.469
137724,19.717
137725,66.767
137726,21.849
137727,25.471
137728,23.519
137729,23.471
137730,20.552
137731,74.844
137732,25.087
137733,27.591
137734,25.437
137735,25.749
137736,24.496
137737,76.671
137738,28.984
137739,30.186
137740,28.747
137741,28.522
137742,28.364
137743,75.254
137744,33.477
137745,33.653
137746,31.896
137747,31.251
137748,32.539
137749,64.256
137750,32.429
137751,32.335
137752,31.19
137753,30.421
137754,32.966
137755,30.662
137756,24.02
137757,23.219
137758,23.632
137759,23.426
137760,24.051
137761,20.014
137762,19.45
137763,18.362
137764,19.449
137765,19.707
137766,19.855
137767,19.014
137768,18.846
137769,18.133
137770,19.173
137771,21.144
137772,19.079
137773,16.733
137774,18.608
137775,17.832
137776,20.204
137777,22.4
137778,18.76
137779,20.543
137780,22.544
137781,22.614
137782,25.731
137783,28.504
137784,22.548
137785,24.63
137786,26.386
137787,27.25
137788,29.278
137789,35.141
137790,26.743
137791,28.546
137792,29.015
137793,28.785
137794,29.628
137795,38.478
137796,28.922
137797,32.069
137798,32.543
137799,33.28
137800,31.873
137801,44.416
137802,33.242
137803,41.308
137804,39.829
137805,40.097
137806,36.5
137807,50.327
137808,42.919
137809,58.082
137810,59.7
137811,56.21
137812,50.574
137813,58.792
137814,58.843
137815,123.763
137816,109.286
137817,102.607
137818,94.272
137819,102.222
137820,107.035
137821,106.122
137822,82.954
137823,80.414
137824,64.779
137825,70.508
137826,80.948
137827,82.033
137828,47.231
137829,61.204
137830,42.14
137831,44.946
137832,49.761
137833,77.185
137834,33.987
137835,41.889
137836,25.421
137837,28.841
137838,37.327
137839,68.227
137840,29.007
137841,37.285
137842,24.924
137843,24.704
137844,33.352
137845,72.178
137846,26.615
137847,33.445
137848,26.795
137849,26.164
137850,29.271
137851,72.666
137852,25.987
137853,31.269
137854,25.454
137855,25.173
137856,25.36
137857,71.446
137858,26.063
137859,29.372
137860,24.89
137861,26.212
137862,25.035
137863,77.782
137864,25.417
137865,27.88
137866,24.632
137867,26.046
137868,24.489
137869,86.019
137870,25.629
137871,28.004
137872,24.378
137873,24.453
137874,24.649
137875,91.597
137876,25.624
137877,27.467
137878,23.82
137879,24.358
137880,25.192
137881,89.184
137882,29.16
137883,28.574
137884,25.846
137885,26.198
137886,28.03
137887,83.76
137888,34.463
137889,32.946
137890,29.751
137891,29.82
137892,33.957
137893,73.656
137894,32.38
137895,30.443
137896,28.129
137897,28.972
137898,33.073
137899,36.685
137900,24.105
137901,22.943
137902,22.709
137903,23.735
137904,24.542
137905,19.778
137906,18.263
137907,16.751
137908,18.038
137909,19.177
137910,18.686
137911,15.772
137912,16.494
137913,15.668
137914,16.404
137915,18.836
137916,16.777
137917,13.571
137918,17.027
137919,16.377
137920,18.455
137921,21.561
137922,17.462
137923,17.702
137924,21.159
137925,21.946
137926,24.893
137927,28.579
137928,21.286
137929,21.746
137930,25.47
137931,26.911
137932,28.728
137933,34.599
137934,25.51
137935,24.961
137936,27.607
137937,28.348
137938,28.666
137939,37.213
137940,27.463
137941,27.334
137942,28.827
137943,30.158
137944,27.509
137945,38.932
137946,29.793
137947,31.88
137948,32.852
137949,31.689
137950,28.698
137951,39.95
137952,33.91
137953,50.01
137954,47.709
137955,46.262
137956,40.109
137957,51.62
137958,48.188
137959,119.94
137960,104.585
137961,102.876
137962,88.929
137963,98.205
137964,104.075
137965,131.577
137966,96.784
137967,99.825
137968,84.728
137969,89.522
137970,97.088
137971,95.597
137972,42.318
137973,45.139
137974,38.803
137975,48.263
137976,48.966
137977,67.656
137978,27.238
137979,37.671
137980,22.937
137981,35.286
137982,31.773
137983,51.945
137984,21.965
137985,28.944
137986,20.975
137987,19.013
137988,24.418
137989,54.067
137990,18.205
137991,24.253
137992,22.349
137993,18.843
137994,19.139
137995,66.058
137996,20.337
137997,23.973
137998,24.193
137999,22.721
138000,21.067
138001,64.997
138002,19.237
138003,23.989
138004,22.528
138005,21.056
138006,20.696
138007,61.776
138008,18.341
138009,23.869
138010,21.758
138011,21.5
138012,18.332
138013,59.349
138014,19.351
138015,23.958
138016,21.109
138017,20.371
138018,19.489
138019,64.879
138020,21.521
138021,24.789
138022,21.94
138023,20.874
138024,20.455
138025,67.555
138026,23.601
138027,26.914
138028,24.08
138029,22.822
138030,24.082
138031,66.1
138032,29.639
138033,31.473
138034,27.641
138035,26.999
138036,29.823
138037,57.279
138038,29.829
138039,31.019
138040,27.858
138041,27.966
138042,30.068
138043,22.244
138044,18.113
138045,17.404
138046,17.477
138047,17.802
138048,18.393
138049,10.118
138050,12.924
138051,11.645
138052,13.177
138053,14.298
138054,13.171
138055,11.269
138056,14.227
138057,13.702
138058,15.395
138059,17.424
138060,14.402
138061,11.587
138062,16.483
138063,16.519
138064,18.869
138065,21.735
138066,16.323
138067,17.269
138068,20.786
138069,21.777
138070,24.121
138071,29.047
138072,20.947
138073,23.593
138074,26.562
138075,27.33
138076,29.172
138077,36.214
138078,27.055
138079,26.589
138080,29.064
138081,28.34
138082,29.638
138083,38.792
138084,29.672
138085,29.265
138086,31.13
138087,30.436
138088,29.297
138089,42.848
138090,32.233
138091,33.566
138092,36.7
138093,33.352
138094,32.011
138095,44.644
138096,36.594
138097,52.872
138098,54.283
138099,46.998
138100,41.179
138101,52.079
138102,53.193
138103,121.469
138104,100.279
138105,95.183
138106,84.284
138107,90.19
138108,99.58
138109,120.352
138110,81.975
138111,84.596
138112,70.07
138113,75.892
138114,83.8
138115,86.306
138116,34.886
138117,52.115
138118,37.63
138119,40.018
138120,33.784
138121,55.538
138122,23.499
138123,36.907
138124,19.931
138125,29.429
138126,25.016
138127,46.389
138128,18.243
138129,28.076
138130,20.084
138131,15.939
138132,18.313
138133,48.312
138134,14.88
138135,21.654
138136,19.669
138137,15.487
138138,15.179
138139,52.548
138140,13.334
138141,19.982
138142,15.508
138143,13.937
138144,12.435
138145,48.33
138146,14.28
138147,19.765
138148,18.184
138149,15.061
138150,12.433
138151,50.351
138152,15.22
138153,19.003
138154,18.602
138155,15.594
138156,14.828
138157,52.061
138158,15.508
138159,18.66
138160,19.0
138161,15.776
138162,14.755
138163,60.041
138164,19.634
138165,20.801
138166,20.229
138167,19.43
138168,17.777
138169,59.954
138170,22.989
138171,24.551
138172,23.099
138173,22.489
138174,21.544
138175,61.306
138176,29.458
138177,29.426
138178,27.616
138179,26.894
138180,27.309
138181,56.494
138182,26.796
138183,30.173
138184,28.095
138185,28.554
138186,27.202
138187,24.008
138188,17.773
138189,18.374
138190,18.512
138191,18.774
138192,15.496
138193,12.052
138194,11.616
138195,13.335
138196,14.05
138197,15.132
138198,12.005
138199,12.605
138200,12.102
138201,14.084
138202,14.891
138203,16.91
138204,11.959
138205,13.393
138206,16.133
138207,17.517
138208,19.52
138209,22.389
138210,16.318
138211,19.491
138212,23.054
138213,24.485
138214,26.597
138215,30.524
138216,23.467
138217,23.883
138218,28.06
138219,29.266
138220,30.328
138221,37.078
138222,28.632
138223,25.738
138224,29.891
138225,29.358
138226,29.389
138227,39.211
138228,30.09
138229,24.384
138230,28.254
138231,28.851
138232,26.716
138233,40.332
138234,28.792
138235,25.151
138236,29.648
138237,29.56
138238,24.6
138239,40.237
138240,30.431
138241,39.581
138242,35.185
138243,36.678
138244,28.517
138245,44.07
138246,35.637
138247,70.866
138248,58.652
138249,67.676
138250,61.144
138251,69.541
138252,64.382
138253,77.606
138254,56.074
138255,51.488
138256,35.613
138257,64.184
138258,56.285
138259,56.052
138260,29.619
138261,35.553
138262,16.986
138263,20.768
138264,32.074
138265,53.525
138266,23.584
138267,34.225
138268,19.276
138269,18.127
138270,24.118
138271,51.083
138272,16.284
138273,29.405
138274,19.069
138275,16.799
138276,17.53
138277,49.117
138278,14.597
138279,25.085
138280,20.825
138281,17.36
138282,13.352
138283,56.721
138284,13.055
138285,20.146
138286,19.728
138287,15.901
138288,12.764
138289,52.211
138290,15.575
138291,20.841
138292,19.668
138293,15.617
138294,14.219
138295,59.224
138296,16.218
138297,20.616
138298,19.717
138299,19.427
138300,15.022
138301,65.069
138302,17.934
138303,21.566
138304,20.178
138305,19.788
138306,17.337
138307,75.433
138308,19.288
138309,23.271
138310,21.603
138311,21.465
138312,19.286
138313,74.895
138314,24.578
138315,25.063
138316,23.475
138317,23.174
138318,22.844
138319,79.123
138320,31.064
138321,30.897
138322,28.665
138323,28.665
138324,29.468
138325,71.305
138326,30.959
138327,30.859
138328,28.398
138329,29.059
138330,30.873
138331,30.031
138332,20.082
138333,19.071
138334,19.219
138335,19.57
138336,20.251
138337,14.822
138338,14.252
138339,13.345
138340,14.267
138341,15.257
138342,14.532
138343,13.893
138344,14.111
138345,14.036
138346,14.858
138347,16.622
138348,14.489
138349,14.099
138350,16.962
138351,16.798
138352,18.823
138353,21.493
138354,17.079
138355,18.571
138356,21.068
138357,21.605
138358,24.263
138359,27.716
138360,21.483
138361,23.995
138362,28.219
138363,28.065
138364,29.993
138365,36.145
138366,28.248
138367,27.396
138368,27.358
138369,26.859
138370,29.879
138371,38.842
138372,28.412
138373,23.489
138374,27.031
138375,27.374
138376,27.644
138377,40.41
138378,27.694
138379,27.254
138380,26.138
138381,21.665
138382,24.794
138383,37.538
138384,25.938
138385,33.552
138386,29.969
138387,28.113
138388,27.777
138389,40.626
138390,27.239
138391,68.315
138392,51.565
138393,51.38
138394,27.389
138395,37.091
138396,51.348
138397,88.679
138398,47.452
138399,37.665
138400,40.944
138401,51.279
138402,50.286
138403,60.426
138404,28.677
138405,34.091
138406,20.904
138407,18.211
138408,31.298
138409,59.031
138410,22.87
138411,37.154
138412,27.363
138413,24.291
138414,22.655
138415,48.724
138416,15.505
138417,29.808
138418,23.438
138419,21.811
138420,16.066
138421,48.946
138422,12.769
138423,25.494
138424,22.499
138425,21.123
138426,11.151
138427,45.229
138428,11.487
138429,20.909
138430,20.068
138431,18.007
138432,12.802
138433,48.142
138434,12.088
138435,20.391
138436,18.779
138437,15.79
138438,11.701
138439,49.642
138440,12.238
138441,19.166
138442,18.01
138443,15.822
138444,11.795
138445,52.528
138446,11.639
138447,18.414
138448,17.411
138449,14.864
138450,11.811
138451,58.866
138452,13.36
138453,18.126
138454,17.223
138455,14.569
138456,14.099
138457,57.504
138458,15.931
138459,18.813
138460,17.901
138461,15.168
138462,16.066
138463,53.938
138464,19.278
138465,20.93
138466,20.003
138467,17.247
138468,19.596
138469,42.936
138470,20.712
138471,20.263
138472,20.143
138473,17.573
138474,20.122
138475,16.787
138476,15.1
138477,13.814
138478,14.691
138479,13.015
138480,14.504
138481,5.765
138482,11.477
138483,11.122
138484,12.457
138485,11.756
138486,10.415
138487,3.98
138488,9.805
138489,11.678
138490,12.881
138491,13.214
138492,9.743
138493,-1.217
138494,9.789
138495,12.761
138496,15.328
138497,16.227
138498,10.186
138499,-2.082
138500,12.666
138501,15.824
138502,19.495
138503,21.029
138504,13.395
138505,-1.427
138506,14.477
138507,18.086
138508,19.587
138509,25.638
138510,14.629
138511,-0.566
138512,11.846
138513,18.244
138514,18.231
138515,27.445
138516,14.076
138517,-0.754
138518,9.467
138519,17.609
138520,16.523
138521,29.7
138522,11.475
138523,-1.246
138524,8.054
138525,16.836
138526,15.51
138527,26.252
138528,9.091
138529,4.147
138530,10.651
138531,20.814
138532,14.156
138533,28.509
138534,11.946
138535,28.794
138536,29.567
138537,37.393
138538,15.862
138539,19.604
138540,25.165
138541,49.885
138542,37.341
138543,45.7
138544,20.509
138545,29.489
138546,36.303
138547,40.932
138548,25.842
138549,35.928
138550,16.866
138551,12.53
138552,25.446
138553,36.387
138554,16.871
138555,28.844
138556,18.165
138557,10.439
138558,18.615
138559,31.267
138560,11.111
138561,25.322
138562,17.811
138563,11.198
138564,13.242
138565,33.614
138566,9.005
138567,21.098
138568,19.046
138569,14.128
138570,9.126
138571,36.693
138572,5.526
138573,17.751
138574,13.409
138575,10.104
138576,5.443
138577,37.257
138578,4.595
138579,16.019
138580,16.752
138581,9.913
138582,4.851
138583,38.542
138584,4.361
138585,13.667
138586,15.578
138587,10.747
138588,4.578
138589,38.689
138590,5.37
138591,13.65
138592,14.707
138593,12.694
138594,4.179
138595,42.942
138596,6.15
138597,14.565
138598,15.232
138599,12.444
138600,5.226
138601,39.28
138602,8.064
138603,14.045
138604,15.4
138605,12.32
138606,7.815
138607,33.791
138608,10.454
138609,15.859
138610,17.297
138611,13.977
138612,10.259
138613,26.326
138614,9.659
138615,17.05
138616,17.992
138617,15.226
138618,9.736
138619,7.118
138620,4.429
138621,11.557
138622,13.759
138623,11.736
138624,3.842
138625,0.735
138626,-0.678
138627,11.58
138628,12.904
138629,12.526
138630,-1.391
138631,-2.36
138632,-4.218
138633,12.219
138634,13.086
138635,14.371
138636,-4.232
138637,-3.587
138638,-4.399
138639,14.854
138640,17.049
138641,18.59
138642,-4.042
138643,-0.285
138644,-3.161
138645,18.452
138646,22.953
138647,24.189
138648,-2.359
138649,5.929
138650,0.597
138651,21.253
138652,24.005
138653,30.348
138654,0.164
138655,10.558
138656,2.607
138657,21.689
138658,23.801
138659,31.172
138660,2.455
138661,13.622
138662,3.801
138663,22.184
138664,22.413
138665,34.381
138666,6.307
138667,14.836
138668,5.913
138669,21.326
138670,20.989
138671,32.682
138672,6.324
138673,26.857
138674,8.038
138675,30.981
138676,30.359
138677,39.6
138678,8.437
138679,55.345
138680,32.144
138681,58.772
138682,51.61
138683,62.116
138684,32.529
138685,62.294
138686,38.339
138687,64.96
138688,51.068
138689,60.713
138690,39.2
138691,43.788
138692,25.389
138693,36.533
138694,17.442
138695,24.575
138696,26.185
138697,40.374
138698,19.091
138699,33.211
138700,16.828
138701,15.593
138702,20.178
138703,35.462
138704,12.352
138705,27.74
138706,15.826
138707,10.842
138708,13.094
138709,38.345
138710,9.293
138711,22.803
138712,19.116
138713,9.579
138714,9.819
138715,40.17
138716,9.842
138717,21.55
138718,14.043
138719,15.147
138720,9.346
138721,41.607
138722,10.356
138723,20.705
138724,17.075
138725,13.184
138726,9.224
138727,44.187
138728,11.296
138729,20.437
138730,18.732
138731,14.121
138732,10.399
138733,46.372
138734,13.484
138735,20.728
138736,18.528
138737,16.472
138738,12.097
138739,53.466
138740,18.451
138741,22.825
138742,20.334
138743,18.091
138744,16.022
138745,55.503
138746,24.344
138747,26.292
138748,23.402
138749,20.857
138750,22.726
138751,54.967
138752,30.368
138753,32.061
138754,28.926
138755,25.908
138756,30.87
138757,45.543
138758,30.36
138759,32.04
138760,28.908
138761,27.181
138762,30.266
138763,20.293
138764,22.514
138765,22.749
138766,22.021
138767,21.815
138768,22.363
138769,8.802
138770,16.908
138771,16.271
138772,15.552
138773,16.757
138774,16.919
138775,9.409
138776,13.957
138777,16.486
138778,15.61
138779,18.083
138780,13.795
138781,7.868
138782,14.811
138783,18.369
138784,18.52
138785,21.974
138786,15.254
138787,14.067
138788,19.98
138789,22.569
138790,24.948
138791,29.279
138792,18.947
138793,20.788
138794,29.109
138795,30.204
138796,32.485
138797,38.464
138798,29.243
138799,25.18
138800,31.295
138801,31.506
138802,33.074
138803,40.867
138804,31.305
138805,26.899
138806,34.123
138807,33.689
138808,34.149
138809,47.012
138810,34.068
138811,30.823
138812,35.348
138813,34.705
138814,34.719
138815,47.921
138816,37.707
138817,44.995
138818,49.74
138819,47.22
138820,33.024
138821,58.137
138822,45.493
138823,82.473
138824,86.007
138825,70.558
138826,67.047
138827,85.646
138828,68.459
138829,83.05
138830,73.958
138831,54.963
138832,67.109
138833,72.689
138834,72.317
138835,60.863
138836,47.201
138837,49.197
138838,23.06
138839,23.993
138840,50.492
138841,51.068
138842,33.297
138843,41.669
138844,18.789
138845,17.568
138846,35.665
138847,48.613
138848,24.603
138849,35.43
138850,23.927
138851,15.615
138852,28.018
138853,53.828
138854,22.419
138855,31.174
138856,24.099
138857,19.85
138858,20.754
138859,50.015
138860,18.096
138861,24.542
138862,19.911
138863,17.467
138864,19.39
138865,54.006
138866,20.054
138867,23.515
138868,21.109
138869,18.801
138870,18.155
138871,56.874
138872,23.305
138873,24.514
138874,21.815
138875,18.717
138876,18.423
138877,60.665
138878,21.997
138879,24.54
138880,21.015
138881,20.636
138882,19.623
138883,68.261
138884,17.554
138885,25.692
138886,20.96
138887,21.348
138888,22.397
138889,69.812
138890,21.766
138891,27.522
138892,22.946
138893,22.43
138894,23.651
138895,67.617
138896,24.321
138897,31.621
138898,27.409
138899,25.874
138900,25.043
138901,57.222
138902,20.168
138903,30.623
138904,27.286
138905,26.358
138906,22.538
138907,27.967
138908,13.222
138909,22.081
138910,21.783
138911,21.38
138912,13.699
138913,17.423
138914,8.147
138915,16.665
138916,18.413
138917,18.018
